FOI Number,FOI Date (Machine),FOI Date (Human),FOI Title,FOI URL,PDF INDEX,PDF COUNT,PDF URL,Processed
4886-2024,2024-01-25T12:00:00Z,25 January 2024,FOI 4886 – Melanoma program grant,https://www.health.gov.au/resources/foi-disclosure-log/foi-4886-melanoma-program-grant,1,1,https://www.health.gov.au/sites/default/files/2024-01/foi-4886-melanoma-program-grant.pdf,Downloaded
4833-2024,2024-01-23T12:00:00Z,23 January 2024,FOI 4833 – Correspondence relating to Comprehensive Cancer Centre WA,https://www.health.gov.au/resources/foi-disclosure-log/foi-4833-correspondence-relating-to-comprehensive-cancer-centre-wa,1,1,https://www.health.gov.au/sites/default/files/2024-01/foi-4833-correspondence-relating-to-comprehensive-cancer-centre-wa.pdf,Downloaded
4760-2024,2024-01-23T12:00:00Z,23 January 2024,FOI 4760 – Correspondence regarding Meals on Wheels Victoria,https://www.health.gov.au/resources/foi-disclosure-log/foi-4760-correspondence-regarding-meals-on-wheels-victoria,1,1,https://www.health.gov.au/sites/default/files/2024-01/foi-4760-correspondence-regarding-meals-on-wheels-victoria.pdf,Downloaded
4815-2024,2024-01-23T12:00:00Z,23 January 2024,FOI 4815 – Documents containing the words 'Lite n Easy',https://www.health.gov.au/resources/foi-disclosure-log/foi-4815-documents-containing-the-words-lite-n-easy,1,1,https://www.health.gov.au/sites/default/files/2024-06/foi-4815-documents-containing-the-words-lite-n-easy.pdf,Downloaded
4806-2024,2024-01-22T12:00:00Z,22 January 2024,FOI 4806 – Use of third party consultants,https://www.health.gov.au/resources/foi-disclosure-log/foi-4806-use-of-third-party-consultants,1,1,https://www.health.gov.au/sites/default/files/2024-01/foi-4806-use-of-third-party-consultants.pdf,Downloaded
4808-2024,2024-01-22T12:00:00Z,22 January 2024,FOI 4808 – Released document – Senate committee overview,https://www.health.gov.au/resources/foi-disclosure-log/foi-4808-released-document-senate-committee-overview,1,1,https://www.health.gov.au/sites/default/files/2024-01/foi-4808-released-document-senate-committee-overview.pdf,Downloaded
4830-2024,2024-01-02T12:00:00Z,2 January 2024,FOI 4830 – Released document – Health Provider reports,https://www.health.gov.au/resources/foi-disclosure-log/foi-4830-released-document-health-provider-reports,1,1,https://www.health.gov.au/sites/default/files/2024-01/foi-4830-released-document-health-provider-reports.pdf,Downloaded
4713-2023,2023-12-22T12:00:00Z,22 December 2023,FOI 4713 – Released documents – Briefing on gender Dysphoric in children,https://www.health.gov.au/resources/foi-disclosure-log/foi-4713-released-documents-briefing-on-gender-dysphoric-in-children,1,1,https://www.health.gov.au/sites/default/files/2023-12/foi-4713-released-documents-briefing-on-gender-dysphoric-in-children.pdf,Downloaded
4778-2023,2023-12-20T12:00:00Z,20 December 2023,FOI 4778 – Released documents – International Comparisons of Pharmacy Models,https://www.health.gov.au/resources/foi-disclosure-log/foi-4778-released-documents-international-comparisons-of-pharmacy-models,1,1,https://www.health.gov.au/sites/default/files/2023-12/foi-4778-released-documents-international-comparisons-of-pharmacy-models.pdf,Downloaded
4826-2023,2023-12-19T12:00:00Z,19 December 2023,FOI 4826 – Released documents – List of meetings with Prescribed List sponsors,https://www.health.gov.au/resources/foi-disclosure-log/foi-4826-released-documents-list-of-meetings-with-prescribed-list-sponsors,1,1,https://www.health.gov.au/sites/default/files/2023-12/foi-4826-released-documents-list-of-meetings-with-prescribed-list-sponsors.pdf,Downloaded
4821-2023,2023-12-19T12:00:00Z,19 December 2023,FOI 4821 – Released documents – GP Super Clinics Programme,https://www.health.gov.au/resources/foi-disclosure-log/foi-4821-released-documents-gp-super-clinics-programme,1,1,https://www.health.gov.au/sites/default/files/2023-12/foi-4821-released-documents-gp-super-clinics-programme.pdf,Downloaded
4845-2023,2023-12-19T12:00:00Z,19 December 2023,FOI 4845 – Released documents – Gender affirmation policy and guidelines,https://www.health.gov.au/resources/foi-disclosure-log/foi-4845-released-documents-gender-affirmation-policy-and-guidelines,1,1,https://www.health.gov.au/sites/default/files/2023-12/foi-4845-released-documents-gender-affirmation-policy-and-guidelines.pdf,Downloaded
4762-2020,2023-12-12T12:00:00Z,12 December 2023,FOI 4762 – Released documents – Correspondence of purchasing ventilators in 2020,https://www.health.gov.au/resources/foi-disclosure-log/foi-4762-released-documents-correspondence-of-purchasing-ventilators-in-2020,1,1,https://www.health.gov.au/sites/default/files/2023-12/foi-4762-released-documents-correspondence-of-purchasing-ventilators-in-2020.pdf,Downloaded
4477-2023,2023-12-05T12:00:00Z,5 December 2023,FOI 4477 – Released documents – Podiatric surgeons access to the MBS,https://www.health.gov.au/resources/foi-disclosure-log/foi-4477-released-documents-podiatric-surgeons-access-to-the-mbs,1,2,https://www.health.gov.au/sites/default/files/2024-02/foi-4477-released-documents-podiatric-surgeons-access-to-the-mbs.pdf,Downloaded
4477-2023,2023-12-05T12:00:00Z,5 December 2023,FOI 4477 – Released documents – Podiatric surgeons access to the MBS,https://www.health.gov.au/resources/foi-disclosure-log/foi-4477-released-documents-podiatric-surgeons-access-to-the-mbs,2,2,https://www.health.gov.au/sites/default/files/2023-12/foi-4477-ir-released-documents-podiatric-surgeons-access-to-the-mbs.pdf,Downloaded
4671-2023,2023-11-30T12:00:00Z,30 November 2023,FOI 4671 – Grant Agreements between the Department of Health and Aged Care and EIS Health Limited,https://www.health.gov.au/resources/foi-disclosure-log/foi-4671-grant-agreements-between-the-department-of-health-and-aged-care-and-eis-health-limited,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4671-grant-agreements-between-the-department-of-health-and-aged-care-and-eis-health-limited.pdf,Downloaded
4621-2023,2023-11-29T12:00:00Z,29 November 2023,FOI 4621 – Released documents – Internal review,https://www.health.gov.au/resources/foi-disclosure-log/foi-4621-released-documents-internal-review,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4621-released-documents-internal-review.pdf,Downloaded
4783-2023,2023-11-29T12:00:00Z,29 November 2023,FOI 4783 – Documents released – Secretary Video Messages,https://www.health.gov.au/resources/foi-disclosure-log/foi-4783-documents-released-secretary-video-messages,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4783-documents-released-secretary-video-messages.pdf,Downloaded
4737-2023,2023-11-24T12:00:00Z,24 November 2023,FOI 4737 – documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4737-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4737-documents-released.pdf,Downloaded
4588-2023,2023-11-23T12:00:00Z,23 November 2023,FOI 4588 – Documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4588-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4588-documents-released.pdf,Downloaded
4515-2023,2023-11-21T12:00:00Z,21 November 2023,FOI 4515 – Documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4515-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4515-documents-released.pdf,Downloaded
4255-2024,2023-11-19T12:00:00Z,19 November 2023,FOI 4255 – Covidsafe App ABT Report,https://www.health.gov.au/resources/foi-disclosure-log/foi-4255-covidsafe-app-abt-report,1,1,https://www.health.gov.au/sites/default/files/2024-04/foi-4255-covidsafe-app-abt-report.pdf,Downloaded
4734-2023,2023-11-09T12:00:00Z,9 November 2023,FOI 4734 – Documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4734-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4734-documents-released.pdf,Downloaded
4596-2023,2023-11-07T12:00:00Z,7 November 2023,FOI 4596 – release documents – Overseas student health cover deeds,https://www.health.gov.au/resources/foi-disclosure-log/foi-4596-release-documents-overseas-student-health-cover-deeds,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4596-release-documents-overseas-student-health-cover-deeds.pdf,Downloaded
4653-2023,2023-11-07T12:00:00Z,7 November 2023,FOI 4653 – release documents – Funding and contractual measures for the Primary Health Network,https://www.health.gov.au/resources/foi-disclosure-log/foi-4653-release-documents-funding-and-contractual-measures-for-the-primary-health-network,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4653-release-documents-funding-and-contractual-measures-for-the-primary-health-network.pdf,Downloaded
4342-2023,2023-11-03T12:00:00Z,3 November 2023,FOI 4342 - Import and Export data for medicinal cannabis after 30 September 2022,https://www.health.gov.au/resources/foi-disclosure-log/foi-4342-import-and-export-data-for-medicinal-cannabis-after-30-september-2022,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4342---import-and-export-data-for-medicinal-cannabis-after-30-september-2022.pdf,Downloaded
4682-2023,2023-11-03T12:00:00Z,3 November 2023,FOI 4628 – documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4628-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4628-documents-released.pdf,Downloaded
4628-2023,2023-11-01T12:00:00Z,1 November 2023,FOI 4628 – release of documents,https://www.health.gov.au/resources/foi-disclosure-log/foi-4628-release-of-documents,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4628-release-of-documents.pdf,Downloaded
4666-2023,2023-10-30T12:00:00Z,30 October 2023,FOI 4666 – Documents Released  – Lorica Health Pty Ltd contract,https://www.health.gov.au/resources/foi-disclosure-log/foi-4666-documents-released-lorica-health-pty-ltd-contract,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4666-documents-released-lorica-health-pty-ltd-contract.pdf,Downloaded
4720-2023,2023-10-25T12:00:00Z,25 October 2023,FOI 4720 – release documents,https://www.health.gov.au/resources/foi-disclosure-log/foi-4720-release-documents,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4720-release-documents.pdf,Downloaded
4648-2023,2023-10-25T12:00:00Z,25 October 2023,FOI 4648 – Release documents – Smoking and vaping cessation package,https://www.health.gov.au/resources/foi-disclosure-log/foi-4648-release-documents-smoking-and-vaping-cessation-package,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4648-release-documents-smoking-and-vaping-cessation-package.pdf,Downloaded
4644-2023,2023-10-23T12:00:00Z,23 October 2023,FOI 4644 - Briefings related to Medical Research Future Fund,https://www.health.gov.au/resources/foi-disclosure-log/foi-4644-briefings-related-to-medical-research-future-fund,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4644---briefings-related-to-medical-research-future-fund.pdf,Downloaded
4612-2023,2023-10-18T12:00:00Z,18 October 2023,FOI 4612 – release documents,https://www.health.gov.au/resources/foi-disclosure-log/foi-4612-release-documents,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4612-release-documents.pdf,Downloaded
4635-2023,2023-10-18T12:00:00Z,18 October 2023,"FOI 4635 – Release document – Global Health Sector Strategies on HIV, Viral Hepatitis and Sexually Transmitted Infections 2022–2030",https://www.health.gov.au/resources/foi-disclosure-log/foi-4635-release-document-global-health-sector-strategies-on-hiv-viral-hepatitis-and-sexually-transmitted-infections-2022-2030-0,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4635-release-document-global-health-sector-strategies-on-hiv-viral-hepatitis-and-sexually-transmitted-infections-2022-2030_0.pdf,Downloaded
4621-2023,2023-10-18T12:00:00Z,18 October 2023,FOI 4621 – release documents – Communications between the department and DCCEEW,https://www.health.gov.au/resources/foi-disclosure-log/foi-4621-release-documents-communications-between-the-department-and-dcceew,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4621-release-documents-communications-between-the-department-and-dcceew.pdf,Downloaded
4693-2023,2023-10-13T12:00:00Z,13 October 2023,FOI 4693 – Release documents – COVID-19 vaccine manufacturers and delivery schedule,https://www.health.gov.au/resources/foi-disclosure-log/foi-4693-release-documents-covid-19-vaccine-manufacturers-and-delivery-schedule,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4693-release-documents-covid-19-vaccine-manufacturers-and-delivery-schedule_0.pdf,Downloaded
4589-2023,2023-10-11T12:00:00Z,11 October 2023,FOI 4589 – Release documents – Information on National Health and Climate Strategy,https://www.health.gov.au/resources/foi-disclosure-log/foi-4589-release-documents-information-on-national-health-and-climate-strategy,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4589-release-documents-information-on-national-health-and-climate-strategy.pdf,Downloaded
4523-2023,2023-10-06T12:00:00Z,6 October 2023,FOI 4523 – WA eating disorder treatment centre correspondence,https://www.health.gov.au/resources/foi-disclosure-log/foi-4523-wa-eating-disorder-treatment-centre-correspondence,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4523-wa-eating-disorder-treatment-centre-correspondence.pdf,Downloaded
4473-2023,2023-10-05T12:00:00Z,5 October 2023,FOI 4473 – release documents – CCV analysis of Roy Morgan tobacco and e-cigarette data,https://www.health.gov.au/resources/foi-disclosure-log/foi-4473-release-documents-ccv-analysis-of-roy-morgan-tobacco-and-e-cigarette-data,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4473-release-documents-ccv-analysis-of-roy-morgan-tobacco-and-e-cigarette-data.pdf,Downloaded
4599-2023,2023-10-03T12:00:00Z,3 October 2023,FOI 4599 - documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4599-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4599---documents-released.pdf,Downloaded
4530-2023,2023-10-03T12:00:00Z,3 October 2023,FOI 4530 – documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4530-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-11/foi-4530-documents-released.pdf,Downloaded
4683-2023,2023-09-23T12:00:00Z,23 September 2023,FOI 4683 – Documents for release,https://www.health.gov.au/resources/foi-disclosure-log/foi-4683-documents-for-release,1,1,https://www.health.gov.au/sites/default/files/2023-10/foi-4683-documents-for-release.pdf,Downloaded
4507-2023,2023-09-22T12:00:00Z,22 September 2023,FOI 4507– documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4507-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-09/foi-4507-documents-released.pdf,Downloaded
4542-2023,2023-09-21T12:00:00Z,21 September 2023,FOI 4542 – Documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4542-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-09/foi-4542-documents-released.pdf,Downloaded
4638-2023,2023-09-14T12:00:00Z,14 September 2023,FOI 4638 - documents released,https://www.health.gov.au/resources/foi-disclosure-log/foi-4638-documents-released,1,1,https://www.health.gov.au/sites/default/files/2023-09/foi-4638---documents-released.pdf,Downloaded
4537-2023,2023-09-13T12:00:00Z,13 September 2023,FOI 4537 – release of documents – Protiviti internal audit of the MRFF,https://www.health.gov.au/resources/foi-disclosure-log/foi-4537-release-of-documents-protiviti-internal-audit-of-the-mrff,1,1,https://www.health.gov.au/sites/default/files/2023-09/foi-4537-release-of-documents-protiviti-internal-audit-of-the-mrff.pdf,Downloaded
